#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
2134100,-50898.03527759904,303.48362623694373,32.35597819337408,1.0233114352691781
2134200,-50962.861658899215,303.8478524876777,32.34047288261074,1.0238020515279174
2134300,-50924.788112041846,303.88330943259865,32.28984680648424,1.0254072335193263
2134400,-50740.00934530173,293.76981796089046,32.281714573262825,1.025665548509101
2134500,-50802.7224200575,298.84251319209733,32.281714573262825,1.025665548509101
2134600,-50888.09202258487,300.9583472615645,32.281714573262825,1.025665548509101
2134700,-50857.3620937097,305.68558515884973,32.281714573262825,1.025665548509101
2134800,-50736.15633850499,307.682112518781,32.08515647169978,1.0319489173694458
2134900,-50767.20305499671,307.0072573742518,32.14341145271456,1.0300786689461254
2135000,-51199.487168380176,298.1415784559067,32.02556508323182,1.0338691104606288
2135100,-51285.06281224199,293.73992870251266,32.00142881708959,1.0346488800186988
2135200,-51300.98001109549,289.11269731807255,32.171389277674045,1.0291828617913417
2135300,-51262.318825228314,297.3704514976995,32.514469761475056,1.0183233104367182
2135400,-51320.16762307435,300.51270779381485,32.491803378960995,1.0190336959271185
2135500,-51053.19406877717,298.16500819167436,32.415853636339506,1.0214212729379402
2135600,-51240.401162428076,306.3037927555014,32.40986158035727,1.0216101171091412
2135700,-51265.6991308137,307.831862093936,32.48158943261932,1.0193541345408796
2135800,-50752.956101989126,301.1630459168023,32.523252608590745,1.0180483140193077
2135900,-51074.61446414268,303.60269889114846,32.109847856070616,1.0311553836384841
2136000,-51009.82428540814,297.49247198468765,31.922723460121667,1.037199803016859
2136100,-51003.27379559962,295.2562995996619,32.17553943282686,1.0290501128574514
2136200,-51029.97075337485,306.7856225875159,32.14710647958853,1.02996027047171
2136300,-50909.32070948404,297.30212430154256,32.18541932063996,1.028734227593761
2136400,-50935.36792982388,303.1401969653286,32.161406964533995,1.0295023013487
2136500,-51060.90817371896,310.75556332925044,32.088504464513775,1.0318412477345589
2136600,-51134.72537589612,306.79257408969926,32.17873677740728,1.0289478643501813
2136700,-50973.65802523986,300.58580194057913,32.35618778105427,1.0233048067543702
2136800,-51040.18653144964,299.96490516496425,32.3422636222367,1.023745365238911
2136900,-50809.721108138256,300.53159567997557,32.1609104659892,1.0295181947542995
2137000,-51086.61089796244,309.08181945425207,32.1609104659892,1.0295181947542995
2137100,-51020.673573799715,310.3855328618282,32.34729310582451,1.0235861893073819
2137200,-50782.95270534722,305.6780432695492,32.34955570279197,1.0235145975047266
2137300,-50770.58704086966,303.78426167424317,32.25661970239195,1.0264634915277437
2137400,-50731.20432583545,303.74216408547005,32.26340230887099,1.026247702198972
2137500,-50796.54319983071,314.0842859279703,32.40069559763857,1.021899125122888
2137600,-50482.67833839689,300.1776781152046,32.227562096478735,1.027388990376581
2137700,-50746.22643650447,301.1968220737975,32.23148004102868,1.0272641046099207
2137800,-50911.57431810436,305.4518969511432,32.23148004102868,1.0272641046099207
2137900,-50861.28338231929,300.3666791285644,32.44794431727937,1.020411097875553
2138000,-50680.98906016439,307.54573377393007,32.24464717044558,1.0268446204288957
2138100,-50938.94007242068,314.0227959909565,31.994843744468458,1.03486182801953
2138200,-50569.513115098176,308.5158373074139,32.188803115885904,1.0286260835917567
2138300,-50867.17770021715,310.2324073675633,32.15366919115734,1.0297500508497357
2138400,-51012.76576998569,302.5007704796764,32.08242482636071,1.0320367822507803
2138500,-51051.43437299638,303.1093904601157,31.94538761428337,1.0364639454177622
2138600,-50859.96426100178,303.69986173426355,31.730093405345144,1.0434965337676005
2138700,-50776.590413823345,307.1729925095046,31.730093405345144,1.0434965337676005
2138800,-50460.52451558932,301.44914469617834,31.940243208550367,1.0366308818755732
2138900,-50600.68779781573,311.2601973574534,31.77901614356808,1.0418901055658143
2139000,-50819.575870127075,304.4244055490258,31.698219544074117,1.044545812377961
2139100,-50490.86385915791,291.93398117881713,31.827936181835053,1.0402887040943813
2139200,-50488.76705786108,296.9067648710507,31.781942526998726,1.0417941715322385
2139300,-50704.95605064281,303.7651172266315,31.805765006626686,1.0410138689543038
2139400,-51045.53627736589,307.04946291465245,31.901956896809367,1.0378749677237302
2139500,-51005.22890768891,314.92727577828015,31.973192376634874,1.0355626080302167
2139600,-50797.00085134737,304.2612812509584,31.973192376634874,1.0355626080302167
2139700,-51067.344784288114,301.84331165635217,31.7172446420418,1.0439192577501393
2139800,-51204.63491508202,300.8761836241099,31.966264355774243,1.0357870446197124
2139900,-51271.31361113218,294.4087036248653,31.96817314881716,1.035725198636349
2140000,-51421.81521421986,295.8742373472294,31.96817314881716,1.035725198636349
2140100,-51266.06792732174,294.3521715768711,31.97551491110159,1.035487390168791
2140200,-51189.52855695279,295.1098328638114,32.02591186727078,1.0338579154849052
2140300,-51288.2956061561,306.4689087924505,32.249299553974474,1.026696484653394
2140400,-50971.75229922951,302.64995715925573,32.552423859459864,1.0171360089051522
2140500,-51052.484870346845,307.27951661895634,32.4196123435796,1.0213028500680708
2140600,-50648.030295956654,305.6980750374481,32.13785879180059,1.030256642145909
2140700,-50826.27872981449,298.76880851502847,32.300044654655764,1.0250834894690248
2140800,-50828.21369467285,297.00725223406477,32.34041865293687,1.0238037682790813
2140900,-51036.39400514543,301.5890288303756,32.425033859929485,1.0211320866349853
2141000,-51058.79250480368,303.4497167284098,32.458503950919216,1.0200791304080479
2141100,-51118.03948956256,302.110507418933,32.458503950919216,1.0200791304080479
2141200,-51331.8271821588,302.9650885080783,32.458503950919216,1.0200791304080479
2141300,-51212.07079963071,298.82346694244717,32.458503950919216,1.0200791304080479
2141400,-51224.445823846705,301.28888348457554,32.395433115805524,1.0220651277060895
2141500,-51400.99943414086,293.46098428493667,32.01368643594915,1.034252726590692
2141600,-51437.36482760584,293.52777195734717,31.987634809353843,1.035095051007577
2141700,-51674.71120114903,301.3288251004312,31.883799092582596,1.0384660368877614
2141800,-51385.79961083,296.78964653042027,31.631365597842308,1.0467534947924735
2141900,-51448.581260826126,299.7126338537548,31.99759845420267,1.0347727355848184
2142000,-51638.001261977064,298.0463744236116,31.973114848964688,1.0355651190385033
2142100,-51642.06465701004,292.43736519699667,31.973114848964688,1.0355651190385033
2142200,-51798.22684800974,304.31781196998253,32.15856255058198,1.0295933604781302
2142300,-51547.98502737496,300.7732470550325,32.30466552639757,1.0249368611336962
2142400,-51326.47750972365,296.71001059626184,32.353353702432194,1.0233944458781334
2142500,-51511.15489925782,301.45614598945025,32.09386603523908,1.03166886931742
2142600,-51182.24680196185,301.96038101060157,32.309636352722244,1.0247791749537953
2142700,-51098.02919866357,303.02312110153,32.20796063492973,1.0280142496414877
2142800,-51307.6498351442,294.60253737095144,32.24939967223565,1.0266932972741607
2142900,-51410.14334743325,297.67088724839954,32.47464620838273,1.0195720770024295
2143000,-51202.73188147053,296.77660615179707,32.243538808214836,1.0268799179128627
2143100,-51262.88584797495,306.6572344827454,31.986940727014694,1.0351175114610593
2143200,-51322.66584739354,299.2899703822346,32.22102846944512,1.0275973194337347
2143300,-51149.2758313743,292.39404547919196,32.15546575303942,1.029692517561192
2143400,-51175.75155691129,297.03033494485567,32.1543800758558,1.0297272846339776
2143500,-51217.6702504634,295.12510431618335,32.14664683231127,1.0299749973088967
2143600,-51480.06197163805,302.8531528713576,31.891944464687025,1.0382008071430644
2143700,-51188.8789482626,301.6461285341396,32.15867673874541,1.0295897046257496
2143800,-51109.06467656772,296.6202146099084,32.00650398799525,1.0344848189923705
2143900,-51027.241089988085,291.8858326922038,32.09706035739232,1.0315661969017105
2144000,-51325.74651659048,304.13618274863035,32.22850051010715,1.0273590753692117
2144100,-51093.666398057525,290.7414865264108,32.15228093676261,1.0297945128596435
2144200,-51556.0136506854,299.410962341581,31.927514117452734,1.0370441733357687
2144300,-51348.44447928584,300.49764096246884,32.163541578001826,1.0294339758668094
2144400,-51345.69798136474,302.0730386800198,31.920693479004402,1.0372657632384419
2144500,-51300.27613538274,301.35559198552767,32.04233728934654,1.0333279431400397
2144600,-51012.56056972347,297.8485609195576,32.04233728934654,1.0333279431400397
2144700,-51214.406695271726,301.04623562614233,31.995931346153604,1.0348266511260722
2144800,-51203.28747068089,312.2812172418695,31.99631334201976,1.0348142965932643
2144900,-51147.4488827967,306.34403682190003,31.762695014613332,1.0424254764706378
2145000,-50946.71638750341,305.40373607868395,31.762695014613332,1.0424254764706378
2145100,-50933.54869752421,304.22607658056427,31.762695014613332,1.0424254764706378
2145200,-51072.36185481093,304.3893133067336,31.977121229176273,1.0354353741633788
2145300,-51094.88567326154,309.93332158537856,31.831608676349116,1.0401686833125954
2145400,-51097.182907610615,310.62437738048726,31.976551820478445,1.0354538122336059
2145500,-50935.172928695174,297.18166563956305,31.976551820478445,1.0354538122336059
2145600,-50997.195835634,304.93721882237895,31.86260188696841,1.0391568962904352
2145700,-50937.63964797464,296.8293039439196,31.86260188696841,1.0391568962904352
2145800,-51196.05743837321,300.41796400476386,31.920164342139007,1.037282957872801
2145900,-50974.76123573375,283.56264982490757,31.77178708421732,1.0421271676294035
2146000,-51350.89596369324,301.5328316976323,31.991987410591626,1.0349542233702558
2146100,-51320.14992100294,296.2856722502407,31.955367840247373,1.0361402394153616
2146200,-51321.51244263933,305.87401346603053,31.955367840247373,1.0361402394153616
2146300,-51276.06297014562,302.7208973863592,32.17856575813276,1.028953332894634
2146400,-51053.86255659866,303.41957000161227,32.17856575813276,1.028953332894634
2146500,-51295.89974091594,295.08608270828586,32.10355678563421,1.0313574506926946
2146600,-51458.14855397551,296.1440679394052,32.22295210141222,1.0275359743699195
2146700,-51446.87139687099,296.7970050835866,32.28826656913795,1.0254574185239032
2146800,-51274.39897781313,293.7253399345698,32.388533349688,1.0222828594033515
2146900,-51256.78808658653,293.2036300267085,32.532250043129444,1.0177667527055196
2147000,-51462.77803503843,301.5602204719837,32.24533467674141,1.0268227269628032
2147100,-51351.59002833186,292.7810311580371,32.234703627149834,1.0271613745104389
2147200,-51106.978805997845,289.1854179447109,32.19867846557229,1.0283106034926939
2147300,-51386.08618802867,296.12575555359325,32.18900171212135,1.028619737285347
2147400,-51200.0236856623,294.65246917217684,32.18900171212135,1.028619737285347
2147500,-51137.75624312705,295.51144048926596,32.132247999395474,1.0304365410481948
2147600,-51316.68925040893,295.50607332493587,32.11927925292605,1.0308525986486303
2147700,-50990.54138325456,296.18880575910924,32.1465270974733,1.0299788336141076
2147800,-51165.23113528468,305.0837882719723,32.1465270974733,1.0299788336141076
2147900,-50945.819910973914,302.94736914223705,32.06726172206824,1.0325247840483323
2148000,-50693.11825782638,295.3822752254719,32.06726172206824,1.0325247840483323
2148100,-50885.04068860559,303.91541982099767,32.30390942886248,1.0249608505593735
2148200,-51122.0763118375,308.6075364705658,32.22000554059261,1.0276299438522962
2148300,-51008.41472796908,309.29585227945086,32.016011632284645,1.034177612904532
2148400,-50748.28547070602,296.347879264269,32.016011632284645,1.034177612904532
2148500,-50711.361619662544,302.6763406319503,32.016011632284645,1.034177612904532
2148600,-50740.94037247481,302.9054605030334,32.027594119787615,1.0338036119966736
2148700,-50772.493392146265,301.8401465071939,32.06636944298548,1.0325535150922025
2148800,-51071.900633882295,311.28422765064107,31.973289852663157,1.0355594509409547
2148900,-50882.51711650827,304.1660279550479,31.83062619469927,1.0402007890788427
2149000,-51042.26141101154,309.8251236476602,31.83062619469927,1.0402007890788427
2149100,-50872.499361911636,298.1007087155126,31.863105773913105,1.0391404629396737
2149200,-51353.82508889073,300.97627856737165,32.08404191260455,1.0319847659715267
2149300,-51089.9624664229,300.1112101784375,32.04039398849627,1.0333906161231259
2149400,-50956.96040354392,299.9736671609129,32.2333125531208,1.0272057031071153
2149500,-50720.50655038643,300.4672711390169,32.21905742574307,1.0276601840668602
2149600,-50771.46001704888,307.77690874448837,32.33362562615122,1.0240188609662293
2149700,-50905.61968169661,309.92492195424126,32.33362562615122,1.0240188609662293
2149800,-50792.09929664848,304.2753771785919,32.29325196303706,1.0252991096250674
2149900,-51002.80789057346,296.5347747526655,31.982701417284012,1.0352547163732235
2150000,-50788.65776254866,296.86955549216464,32.258055891246464,1.0264177914573158
2150100,-50898.170542875065,293.804366276249,32.258055891246464,1.0264177914573158
2150200,-50919.85974693144,294.30487296051274,32.258055891246464,1.0264177914573158
2150300,-51345.879868485994,303.8038249631886,32.3269737114223,1.0242295731165456
2150400,-51057.291337149836,294.4912494423351,32.47920759493127,1.019428888091687
2150500,-51058.78894685166,295.05163039431284,32.22383041131205,1.0275079673016352
2150600,-50947.834022088784,296.8824140257414,32.22383041131205,1.0275079673016352
2150700,-50975.6954540076,298.5333899409081,32.58460734440386,1.0161313940241872
2150800,-51134.218801441384,305.26400495376356,32.58460734440386,1.0161313940241872
2150900,-51005.64913856587,305.45754401049794,32.41177153141885,1.0215499159774075
2151000,-50957.439827787406,309.3456844137483,32.64831609464704,1.0141485517542066
2151100,-50856.11598688429,303.31763223324316,32.780991473160626,1.0100439613520782
2151200,-50875.94076095655,301.5126601865195,32.565733120653505,1.0167203164728085
2151300,-51167.19832952351,304.2922773972248,32.584593864598546,1.016131814383987
2151400,-51145.65004391971,298.46485354292287,32.58598587641794,1.016088407150551
2151500,-50701.60830316399,286.32533297872413,32.49704953071533,1.0188691885183285
2151600,-51159.65135733858,314.2467905234007,32.28040530620721,1.0257071486718006
